Timestamp,Sum of Losses,Number of Nodes,Average Data Quantity,Training Data Size
2024-12-25T04:18:58Z,164280.762550,2625,185.032725,243133
2024-12-25T04:22:41Z,164188.874862,2627,184.891255,243132
2024-12-25T04:26:24Z,163435.898925,2629,184.742401,243121
2024-12-25T04:35:23Z,163319.945675,2631,184.597570,243115
2024-12-25T04:38:51Z,163729.629987,2633,184.422610,243069
2024-12-25T04:57:55Z,163729.884612,2635,184.279757,243065
2024-12-25T05:01:55Z,163750.439218,2637,184.139394,243064
2024-12-25T05:05:56Z,163699.828218,2639,183.995458,243058
2024-12-25T05:09:27Z,163846.813093,2641,183.836611,243032
2024-12-25T05:12:22Z,164012.554968,2643,183.696145,243030
2024-12-25T05:15:17Z,163857.134843,2645,183.543051,243011
2024-12-25T05:57:30Z,163611.124030,2647,183.402264,243008
2024-12-25T05:59:37Z,163499.736280,2649,183.261689,243005
2024-12-25T06:01:30Z,163320.927093,2651,183.122833,243004
2024-12-25T06:09:04Z,163409.806655,2653,182.983434,243002
2024-12-25T06:11:23Z,164011.386905,2655,182.841986,242997
2024-12-25T06:13:29Z,164139.237218,2657,182.702256,242994
2024-12-25T06:20:27Z,163807.530093,2659,182.563486,242992
2024-12-25T06:22:34Z,163750.736843,2661,182.425676,242991
2024-12-25T06:24:38Z,163870.037468,2663,182.285071,242986
2024-12-25T06:57:10Z,163614.228587,2665,182.146927,242984
2024-12-25T06:59:54Z,162746.624274,2667,182.009738,242983
2024-12-25T07:11:44Z,162287.874805,2669,181.857036,242961
2024-12-25T07:13:40Z,163162.709493,2671,181.678384,242904
2024-12-25T07:15:44Z,163873.337680,2673,181.540359,242901
2024-12-25T08:28:13Z,163751.960930,2675,181.384615,242874
2024-12-25T08:30:43Z,163392.266618,2677,181.248507,242873
2024-12-25T08:32:52Z,163290.535243,2679,181.109620,242868
2024-12-25T19:52:53Z,163773.431680,2681,180.973174,242866
2024-12-25T19:55:56Z,164027.633118,2683,180.834698,242861
2024-12-25T20:12:56Z,164004.549180,2685,180.665923,242815
2024-12-25T20:15:07Z,163969.911993,2687,180.530112,242813
2024-12-25T20:17:33Z,163589.610792,2689,180.395245,242812
2024-12-25T20:25:01Z,163379.406292,2691,180.257610,242807
2024-12-25T20:28:10Z,163645.208667,2693,180.123145,242806
2024-12-25T20:41:18Z,163975.210854,2695,179.987398,242803
2024-12-25T20:44:48Z,163662.067483,2697,179.838519,242782
2024-12-25T20:48:12Z,163581.489796,2699,179.653590,242712
2024-12-25T20:51:38Z,163727.965796,2701,179.519970,242711
2024-12-25T20:54:28Z,163321.927233,2703,179.386548,242710
2024-12-25T20:56:57Z,163503.697233,2705,179.248892,242703
2024-12-25T21:04:53Z,163884.579483,2707,179.115867,242702
2024-12-25T21:07:27Z,163863.395108,2709,178.983038,242701
2024-12-25T21:25:06Z,163698.369171,2711,178.808401,242643
2024-12-25T21:27:55Z,163567.546483,2713,178.673049,242638
2024-12-25T21:45:06Z,163366.964608,2715,178.539367,242635
2024-12-25T21:47:16Z,163218.221108,2717,178.402206,242627
2024-12-25T21:49:21Z,163207.503921,2719,178.233652,242576
2024-12-25T21:58:25Z,163480.352046,2721,178.091777,242561
2024-12-25T22:01:30Z,163827.739651,2723,177.960382,242560
2024-12-25T22:09:31Z,163695.366464,2725,177.824780,242553
2024-12-25T22:12:00Z,163066.629714,2727,177.688645,242545
2024-12-25T22:14:21Z,163246.620964,2729,177.554905,242540
2024-12-25T22:16:24Z,163697.859026,2731,177.421361,242535
2024-12-25T22:18:12Z,163570.243491,2733,177.286550,242528
2024-12-25T22:30:28Z,163312.660491,2735,177.154858,242525
2024-12-25T22:32:34Z,163175.511054,2737,177.000730,242491
2024-12-25T22:35:03Z,163273.665366,2739,176.859956,242475
2024-12-25T22:37:33Z,163120.541804,2741,176.725948,242468
2024-12-25T22:40:00Z,163125.167054,2743,176.562272,242420
2024-12-25T22:42:08Z,162573.915116,2745,176.424309,242407
2024-12-25T22:44:10Z,162486.364304,2747,176.291636,242401
2024-12-25T22:46:44Z,162826.084491,2749,176.159884,242396
2024-12-25T22:49:46Z,162734.483272,2751,175.912128,242231
2024-12-25T23:01:57Z,163237.282960,2753,175.783745,242230
2024-12-25T23:03:51Z,163222.012085,2755,175.573604,242116
2024-12-25T23:06:10Z,163152.146460,2757,175.444928,242114
2024-12-25T23:28:43Z,163268.631585,2759,175.317161,242113
2024-12-25T23:30:50Z,163148.354835,2761,175.185239,242106
2024-12-25T23:32:58Z,163215.989210,2763,175.038322,242078
2024-12-25T23:41:03Z,162755.072397,2765,174.901734,242064
2024-12-25T23:43:18Z,162508.556514,2767,174.764621,242049
2024-12-25T23:45:05Z,163283.236889,2769,174.636364,242046
2024-12-25T23:47:27Z,163280.141889,2771,174.493872,242023
2024-12-25T23:50:22Z,163001.726514,2773,174.367435,242022
2024-12-25T23:52:51Z,162912.711827,2775,174.236861,242015
2024-12-25T23:54:53Z,162867.796702,2777,174.102878,242003
2024-12-25T23:57:17Z,163102.460577,2779,173.976995,242002
2024-12-26T00:00:27Z,163492.486952,2781,173.846983,241995
2024-12-26T00:03:45Z,163229.722389,2783,173.720029,241992
2024-12-26T00:06:07Z,162800.912468,2785,173.594692,241991
2024-12-26T00:08:36Z,162977.586593,2787,173.469534,241990
2024-12-26T00:10:27Z,162832.136311,2789,173.344556,241989
2024-12-26T00:17:38Z,162489.383186,2791,173.212598,241978
2024-12-26T00:19:40Z,162793.387499,2793,173.083691,241971
2024-12-26T00:21:29Z,163034.302874,2795,172.938528,241941
2024-12-26T00:34:45Z,162853.795186,2797,172.812857,241938
2024-12-26T00:38:39Z,162882.574468,2799,172.682370,241928
2024-12-26T00:42:41Z,162944.740968,2801,172.550642,241916
2024-12-26T00:46:39Z,162610.392093,2803,172.424804,241912
2024-12-26T00:50:30Z,162805.258218,2805,172.297721,241906
2024-12-26T00:54:24Z,163277.514479,2807,172.172242,241902
2024-12-26T00:58:24Z,163059.448229,2809,172.045519,241896
2024-12-26T01:02:21Z,162764.186854,2811,171.679460,241553
2024-12-26T01:06:19Z,162998.342354,2813,171.549716,241542
2024-12-26T01:10:05Z,162844.119854,2815,171.425124,241538
2024-12-26T01:13:58Z,162737.768667,2817,171.269504,241490
2024-12-26T01:17:40Z,162767.136417,2819,171.145996,241487
2024-12-26T01:21:25Z,162665.965417,2821,171.022663,241484
2024-12-26T01:25:13Z,162697.491604,2823,170.895258,241475
2024-12-26T01:29:04Z,162945.004354,2825,170.768741,241467
2024-12-26T01:33:11Z,162823.195479,2827,170.640989,241457
2024-12-26T01:37:09Z,162696.750909,2829,170.517655,241453
2024-12-26T01:41:04Z,162837.999846,2831,170.394495,241449
2024-12-26T01:45:01Z,162538.909909,2833,170.273625,241448
2024-12-26T01:48:48Z,162411.551346,2835,170.150106,241443
2024-12-26T01:52:40Z,162737.446096,2837,170.028873,241441
2024-12-26T01:56:31Z,162623.200471,2839,169.908515,241440
2024-12-26T02:00:25Z,162350.309346,2841,169.788326,241439
2024-12-26T02:04:14Z,162607.719784,2843,169.668306,241438
2024-12-26T02:08:03Z,162680.499471,2845,169.539326,241424
2024-12-26T02:11:50Z,162647.492034,2847,169.402807,241399
2024-12-26T02:15:40Z,162772.682909,2849,169.283310,241398
2024-12-26T02:19:28Z,162683.728296,2851,169.159776,241391
2024-12-26T02:23:16Z,162555.600358,2853,169.025910,241369
2024-12-26T02:27:03Z,162528.644608,2855,168.878936,241328
2024-12-26T02:30:50Z,162419.187046,2857,168.758741,241325
2024-12-26T02:34:37Z,162213.381733,2859,168.609364,241280
2024-12-26T02:38:23Z,162102.895921,2861,168.344972,241070
2024-12-26T02:41:48Z,162438.053946,2863,168.226797,241069
2024-12-26T02:55:11Z,161694.655196,2865,168.099024,241054
2024-12-26T02:59:01Z,161556.625501,2867,167.970732,241038
2024-12-26T03:02:51Z,162181.474688,2869,167.851671,241035
2024-12-26T03:06:35Z,162192.894063,2871,167.719555,241013
2024-12-26T03:10:18Z,162559.019001,2873,167.602225,241012
2024-12-26T03:14:05Z,162499.498813,2875,167.485059,241011
2024-12-26T03:17:56Z,161708.408001,2877,166.855556,240272
2024-12-26T03:21:37Z,161431.206501,2879,166.738376,240270
2024-12-26T03:25:21Z,161456.072001,2881,166.617198,240262
2024-12-26T03:28:59Z,161672.771577,2883,166.492030,240248
2024-12-26T03:32:49Z,161649.139890,2885,166.374654,240245
2024-12-26T03:36:31Z,161765.030952,2887,166.256747,240241
2024-12-26T03:40:16Z,161320.122515,2889,166.139004,240237
2024-12-26T03:42:56Z,161196.280390,2891,166.022115,240234
2024-12-26T04:20:26Z,161659.581890,2893,165.892265,240212
2024-12-26T04:22:55Z,161725.205327,2895,165.775017,240208
2024-12-26T04:24:52Z,161751.724030,2897,165.660000,240207
2024-12-26T20:03:23Z,161824.961155,2899,165.543763,240204
2024-12-26T20:04:59Z,161739.515468,2901,165.429063,240203
2024-12-26T20:06:36Z,161557.506030,2903,165.313145,240200
2024-12-26T20:08:09Z,161769.470530,2905,165.198074,240198
2024-12-26T20:09:46Z,161648.649468,2907,165.081787,240194
2024-12-26T20:11:17Z,161516.864968,2909,164.967720,240193
2024-12-26T20:12:53Z,161723.199710,2911,164.851750,240189
2024-12-26T20:14:29Z,161660.663460,2913,164.729081,240175
2024-12-26T20:16:05Z,161746.235835,2915,164.615490,240174
2024-12-26T20:17:40Z,161963.695460,2917,164.500000,240170
2024-12-26T20:19:15Z,161960.449335,2919,164.386037,240168
2024-12-26T20:20:47Z,161729.552210,2921,164.270862,240164
2024-12-26T20:22:20Z,161476.188022,2923,164.157211,240162
2024-12-26T20:24:00Z,161759.556022,2925,164.043033,240159
2024-12-26T20:25:47Z,161696.164647,2927,163.929010,240156
2024-12-26T20:27:49Z,161396.938960,2929,163.808322,240143
2024-12-26T20:39:33Z,161745.639335,2931,163.694615,240140
2024-12-26T20:41:05Z,161983.227085,2933,163.578338,240133
2024-12-26T20:42:37Z,161849.093085,2935,163.462219,240126
2024-12-26T20:44:09Z,161776.277335,2937,163.344218,240116
2024-12-26T20:45:42Z,161981.325835,2939,163.229096,240110
2024-12-26T20:47:17Z,161735.406022,2941,163.117527,240109
2024-12-26T20:48:56Z,161522.979210,2943,163.002037,240102
2024-12-26T20:50:38Z,161375.542960,2945,162.889417,240099
2024-12-26T21:22:06Z,161416.051960,2947,162.778305,240098
2024-12-26T21:23:34Z,161720.237460,2949,162.663279,240091
2024-12-26T21:25:08Z,161615.972585,2951,162.552471,240090
2024-12-26T21:26:44Z,161695.735335,2953,162.437077,240082
2024-12-26T21:28:22Z,161728.767585,2955,162.326572,240081
2024-12-26T21:29:57Z,161793.356655,2957,162.216216,240080
2024-12-26T21:31:28Z,161899.411968,2959,162.099257,240069
2024-12-26T21:32:58Z,161676.303405,2961,161.984480,240061
2024-12-26T22:19:41Z,161804.377968,2963,161.873230,240058
2024-12-26T22:21:22Z,161682.500843,2965,161.762803,240056
2024-12-26T22:23:03Z,161387.964843,2967,161.649158,240049
2024-12-26T22:24:43Z,161173.258655,2969,161.539704,240048
2024-12-26T22:26:26Z,161247.803343,2971,161.430397,240047
2024-12-26T22:28:05Z,161799.488655,2973,161.320565,240045
2024-12-26T22:29:41Z,161702.177718,2975,161.211551,240044
2024-12-26T22:31:16Z,161328.072218,2977,161.100671,240040
2024-12-26T22:32:47Z,161303.666593,2979,160.987257,240032
2024-12-26T22:34:18Z,161453.005093,2981,160.876676,240028
2024-12-26T22:35:50Z,161390.028280,2983,160.695244,239918
2024-12-26T22:37:23Z,160738.909468,2985,160.585676,239915
2024-12-26T22:38:58Z,160923.866093,2987,160.476923,239913
2024-12-26T22:40:34Z,161553.610929,2989,160.322861,239843
2024-12-26T23:07:13Z,161663.589866,2991,160.201069,239821
2024-12-26T23:08:56Z,161740.974366,2993,160.090120,239815
2024-12-26T23:10:53Z,161368.428796,2995,159.981988,239813
2024-12-26T23:12:48Z,161131.536546,2997,159.795333,239693
2024-12-26T23:14:35Z,161178.820483,2999,159.683544,239685
2024-12-26T23:16:23Z,161198.331546,3001,159.565246,239667
2024-12-26T23:18:17Z,161373.308046,3003,159.457086,239664
2024-12-26T23:20:14Z,161241.801796,3005,159.350399,239663
2024-12-26T23:22:10Z,161177.646233,3007,159.242525,239660
2024-12-26T23:24:07Z,161046.816296,3009,159.135458,239658
2024-12-26T23:26:04Z,160950.770565,3011,159.017253,239639
2024-12-26T23:28:00Z,161245.671565,3013,158.907162,239632
2024-12-26T23:29:57Z,160899.763440,3015,158.801193,239631
2024-12-26T23:31:53Z,161020.538253,3017,158.694702,239629
2024-12-26T23:33:51Z,161022.817753,3019,158.589014,239628
2024-12-26T23:35:48Z,160658.706628,3021,158.480159,239622
2024-12-26T23:37:43Z,161213.940503,3023,158.368804,239612
2024-12-26T23:39:39Z,161184.490628,3025,158.263540,239611
2024-12-26T23:41:34Z,161189.272815,3027,158.153135,239602
2024-12-26T23:43:29Z,161474.042065,3029,158.010554,239544
2024-12-26T23:45:27Z,161249.458815,3031,157.905735,239543
2024-12-26T23:47:22Z,161369.903503,3033,157.797760,239537
2024-12-26T23:49:19Z,161461.500565,3035,157.689928,239531
2024-12-26T23:51:14Z,161299.564253,3037,157.578947,239520
2024-12-26T23:55:02Z,161280.919628,3039,157.474688,239519
2024-12-26T23:58:48Z,161342.259378,3041,157.368594,239515
2024-12-27T00:01:30Z,161351.405216,3043,157.264609,239514
2024-12-27T00:03:25Z,161346.169341,3045,157.158136,239509
2024-12-27T00:05:22Z,161301.282778,3047,157.045902,239495
2024-12-27T00:07:20Z,161116.203903,3049,156.942333,239494
2024-12-27T00:09:18Z,161253.606028,3051,156.838245,239492
2024-12-27T00:11:16Z,161253.512716,3053,156.733639,239489
2024-12-27T00:13:16Z,161020.060466,3055,156.629823,239487
2024-12-27T00:17:01Z,160588.981091,3057,156.526144,239485
2024-12-27T00:20:15Z,160628.781716,3059,156.417374,239475
2024-12-27T00:22:14Z,161172.136903,3061,156.305483,239460
2024-12-27T00:24:12Z,161313.404903,3063,156.202870,239459
2024-12-27T00:26:24Z,160947.879091,3065,156.099739,239457
2024-12-27T00:28:27Z,161060.359075,3067,155.995440,239453
2024-12-27T00:30:39Z,161552.711138,3069,155.891927,239450
2024-12-27T00:33:59Z,161308.679263,3071,155.773585,239424
2024-12-27T00:36:09Z,161242.837450,3073,155.671651,239423
2024-12-27T00:38:07Z,161186.441011,3075,155.569201,239421
2024-12-27T00:40:06Z,161130.091886,3077,155.466883,239419
2024-12-27T00:42:04Z,161168.972511,3079,155.364698,239417
2024-12-27T00:44:00Z,160863.761636,3081,155.263294,239416
2024-12-27T00:45:56Z,161053.887378,3083,155.149060,239395
2024-12-27T00:47:53Z,160754.317121,3085,155.002591,239324
2024-12-27T00:49:50Z,160552.552621,3087,154.900971,239322
2024-12-27T00:51:48Z,160774.807371,3089,154.796248,239315
2024-12-27T00:53:47Z,160549.480808,3091,154.692954,239310
2024-12-27T00:55:44Z,160782.904371,3093,154.499354,239165
2024-12-27T00:57:42Z,160946.828121,3095,154.398321,239163
2024-12-27T00:59:41Z,160816.766574,3097,154.298065,239162
2024-12-27T01:01:39Z,161086.128449,3099,154.197937,239161
2024-12-27T01:03:35Z,161300.799773,3101,154.097938,239160
2024-12-27T01:05:33Z,160852.481960,3103,153.995493,239155
2024-12-27T01:07:32Z,160702.532273,3105,153.877735,239126
2024-12-27T01:09:27Z,161113.289023,3107,153.777492,239124
2024-12-27T01:11:11Z,161220.178773,3109,153.677378,239122
2024-12-27T01:12:46Z,160587.622523,3111,153.536288,239056
2024-12-27T01:14:12Z,160322.170148,3113,153.433248,239049
2024-12-27T01:15:38Z,160429.065898,3115,153.331623,239044
2024-12-27T01:47:35Z,160677.867273,3117,153.228205,239036
2024-12-27T01:49:23Z,160689.709460,3119,153.126201,239030
2024-12-27T01:51:08Z,160575.264148,3121,153.027529,239029
2024-12-27T01:52:53Z,160539.855648,3123,152.922585,239018
2024-12-27T01:54:46Z,160542.846273,3125,152.824169,239017
2024-12-27T01:56:32Z,160974.325335,3127,152.717572,239003
2024-12-27T02:03:24Z,160903.861335,3129,152.616858,238998
2024-12-27T02:05:20Z,160637.555960,3131,152.502234,238971
2024-12-27T02:07:18Z,160534.926960,3133,152.403699,238969
2024-12-27T02:09:16Z,160688.293999,3135,152.302741,238963
2024-12-27T02:11:13Z,160675.763374,3137,152.203822,238960
2024-12-27T02:13:09Z,160418.132749,3139,152.035010,238847
2024-12-27T02:15:06Z,160525.328062,3141,151.937659,238846
2024-12-27T02:17:02Z,160637.696749,3143,151.834075,238835
2024-12-27T02:18:59Z,160781.804249,3145,151.731893,238826
2024-12-27T02:20:55Z,160561.654999,3147,151.634921,238825
2024-12-27T02:22:51Z,160334.723812,3149,151.534898,238819
2024-12-27T02:24:46Z,160373.882187,3151,151.438174,238818
2024-12-27T02:26:42Z,160351.770187,3153,151.340938,238816
2024-12-27T02:28:38Z,160538.594687,3155,151.243825,238814
2024-12-27T02:30:34Z,160481.903343,3157,151.146203,238811
2024-12-27T02:32:30Z,160215.067781,3159,151.049968,238810
2024-12-27T02:34:28Z,160153.115031,3161,150.953856,238809
2024-12-27T02:36:22Z,160141.841718,3163,150.857865,238808
2024-12-27T02:38:21Z,160073.731593,3165,150.761364,238806
2024-12-27T02:40:17Z,160151.017726,3167,150.661199,238798
2024-12-27T02:42:12Z,160293.653414,3169,150.564943,238796
2024-12-27T02:44:10Z,160635.143039,3171,150.469439,238795
2024-12-27T02:46:03Z,160764.536601,3173,150.374055,238794
2024-12-27T02:47:55Z,160546.959601,3175,150.275645,238788
2024-12-27T02:49:49Z,160148.495878,3177,149.885535,238318
2024-12-27T02:51:43Z,159916.196128,3179,149.789441,238315
2024-12-27T02:53:36Z,159867.173816,3181,149.693467,238312
2024-12-27T02:55:37Z,160052.721347,3183,149.596359,238307
2024-12-27T02:57:32Z,160203.975660,3185,149.501882,238306
2024-12-27T02:59:26Z,160016.048699,3187,149.257680,238066
2024-12-27T03:06:17Z,159009.286824,3189,148.603383,237171
2024-12-27T03:08:12Z,158544.438199,3191,148.509080,237169
2024-12-27T03:10:05Z,158527.455136,3193,148.415519,237168
2024-12-27T03:12:00Z,158112.429261,3195,148.310819,237149
2024-12-27T03:13:53Z,158101.467574,3197,148.217500,237148
2024-12-27T03:15:48Z,158249.865949,3199,148.123673,237146
2024-12-27T03:17:42Z,158089.181824,3201,148.023720,237134
2024-12-27T03:19:35Z,158284.488581,3203,147.922645,237120
2024-12-27T03:21:27Z,158298.754581,3205,147.796135,237065
2024-12-27T03:23:20Z,157996.304081,3207,147.699065,237057
2024-12-27T03:25:12Z,158037.396706,3209,147.606476,237056
2024-12-27T03:27:05Z,157667.953956,3211,147.513379,237054
2024-12-27T03:28:59Z,157818.918206,3213,147.420398,237052
2024-12-27T03:30:43Z,158542.523831,3215,147.327533,237050
2024-12-27T03:32:27Z,158566.269581,3217,147.234783,237048
2024-12-27T03:34:11Z,158227.054206,3219,147.134699,237034
2024-12-27T03:36:05Z,158048.892831,3221,147.041563,237031
2024-12-27T03:37:58Z,158219.481831,3223,146.946683,237025
2024-12-27T03:39:51Z,158434.906456,3225,146.855019,237024
2024-12-27T03:41:45Z,158365.158769,3227,146.757895,237014
2024-12-27T03:43:41Z,158482.293269,3229,146.664604,237010
2024-12-27T03:45:38Z,158584.835956,3231,146.572047,237007
2024-12-27T03:47:31Z,158491.655456,3233,146.471570,236991
2024-12-27T03:49:24Z,158402.929956,3235,146.378011,236986
2024-12-27T03:51:18Z,158176.280724,3237,146.287037,236985
2024-12-27T03:53:11Z,158038.563677,3239,146.173967,236948
2024-12-27T03:55:04Z,158017.930740,3241,146.083231,236947
2024-12-27T03:56:55Z,158086.415427,3243,145.988293,236939
2024-12-27T03:58:48Z,158077.145552,3245,145.895936,236935
2024-12-27T04:00:41Z,157643.941427,3247,145.796923,236920
2024-12-27T04:02:35Z,157821.187052,3249,145.706642,236919
2024-12-27T04:04:28Z,158306.908990,3251,145.616472,236918
2024-12-27T04:06:22Z,157984.578990,3253,145.525184,236915
2024-12-27T04:08:15Z,157339.524615,3255,145.066298,236313
2024-12-27T04:10:07Z,157062.813865,3257,144.971166,236303
2024-12-27T04:11:59Z,157215.150115,3259,144.879215,236298
2024-12-27T04:13:52Z,157166.541677,3261,144.788603,236295
2024-12-27T04:15:37Z,156972.624240,3263,144.685242,236271
2024-12-27T04:17:15Z,156980.605427,3265,144.595471,236269
2024-12-27T04:18:53Z,157013.436865,3267,144.503364,236263
2024-12-27T04:20:35Z,155568.967115,3269,143.448655,234682
2024-12-27T04:22:18Z,155770.907130,3271,143.353696,234670
2024-12-27T04:24:02Z,156274.724255,3273,143.264957,234668
2024-12-27T04:25:38Z,155981.619380,3275,143.176937,234667
2024-12-27T04:27:10Z,155784.727568,3277,143.089024,234666
2024-12-27T04:28:40Z,155855.934005,3279,143.001219,234665
2024-12-27T04:35:11Z,155865.686505,3281,142.906821,234653
2024-12-27T04:36:43Z,155993.085818,3283,142.811929,234640
2024-12-27T04:38:11Z,156095.618318,3285,142.694647,234590
2024-12-27T04:39:41Z,155801.739068,3287,142.606079,234587
2024-12-27T05:06:14Z,155853.235193,3289,142.518834,234586
2024-12-27T05:07:43Z,156099.027630,3291,142.431087,234584
2024-12-27T05:09:12Z,155911.403755,3293,142.344053,234583
2024-12-27T05:10:40Z,155936.215193,3295,142.246210,234564
2024-12-27T06:12:19Z,155986.456193,3297,142.150303,234548
2024-12-27T06:13:55Z,155954.234193,3299,142.062386,234545
2024-12-27T06:15:28Z,156052.035443,3301,141.964286,234525
2024-12-27T06:17:00Z,155639.227462,3303,141.806413,234406
2024-12-27T06:18:25Z,155281.799134,3305,141.718863,234403
2024-12-27T06:19:50Z,155519.979509,3307,141.631420,234400
2024-12-27T06:21:15Z,155721.260759,3309,141.545290,234399
2024-12-27T06:22:39Z,155787.298755,3311,141.458057,234396
2024-12-27T06:29:08Z,155574.856380,3313,141.368516,234389
2024-12-27T06:30:33Z,155395.075255,3315,141.282700,234388
2024-12-27T06:32:02Z,155630.812192,3317,141.194578,234383
2024-12-27T06:33:31Z,155816.430192,3319,141.107766,234380
